#--------------+
#  TRI FUSION  |
#--------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
     291           3831            4026  
     292           3859            4066  
     293           3875            4082  
     294           3900            4116  
     295           3900            4100  
     296           3930            4144  
     297           3937            4142  
     298           3956            4164  
     299           3975            4186  
     300           3985            4190  
     301           3995            4194  
     302           4012            4212  
     303           4023            4218  
     304           4058            4272  
     305           4075            4290  
     306           4097            4318  
     307           4109            4326  
     308           4117            4326  
     309           4134            4344  
     310           4155            4370  
     311           4159            4362  
     312           4183            4394  
     313           4201            4414  
     314           4224            4444  
     315           4222            4424  
     316           4262            4488  
     317           4265            4478  
     318           4286            4504  
     319           4301            4518  
     320           4322            4544  
     321           4338            4560  
     322           4343            4554  
     323           4375            4602  
     324           4390            4616  
     325           4410            4640  
     326           4418            4640  
     327           4445            4678  
     328           4448            4668  
     329           4462            4680  
     330           4485            4710  
     331           4515            4754  
     332           4512            4732  
     333           4530            4752  
     334           4556            4788  
     335           4573            4806  
     336           4585            4814  
     337           4612            4852  
     338           4621            4854  
     339           4655            4906  
     340           4644            4868  
     341           4665            4894  
     342           4666            4880  
     343           4680            4892  
     344           4710            4936  
     345           4724            4948  
     346           4712            4908  
     347           4771            5010  
     348           4762            4976  
     349           4795            5026  
     350           4805            5030  
     351           4831            5066  
     352           4839            5066  
     353           4884            5140  
     354           4875            5106  
     355           4905            5150  
     356           4923            5170  
     357           4920            5148  
     358           4952            5196  
     359           4956            5188  
     360           4983            5226  
     361           5013            5270  
     362           5031            5290  
     363           5036            5284  
     364           5054            5304  
     365           5073            5326  
     366           5082            5328  
     367           5115            5378  
     368           5112            5356  
     369           5141            5398  
     370           5141            5382  
     371           5170            5424  
     372           5188            5444  
     373           5191            5434  
     374           5223            5482  
     375           5217            5454  
     376           5231            5466  
     377           5271            5530  
     378           5269            5510  
     379           5324            5604  
     380           5313            5566  
     381           5348            5620  
     382           5358            5624  
     383           5377            5646  
     384           5377            5630  
     385           5400            5660  
     386           5426            5696  
     387           5433            5694  
     388           5431            5674  
     389           5476            5748  
     390           5476            5732  
     391           5508            5780  
     392           5507            5762  
     393           5526            5784  
     394           5539            5794  
     395           5572            5844  
     396           5593            5870  
     397           5602            5872  
     398           5605            5862  
     399           5643            5922  
     400           5651            5922  
     401           5664            5932  
     402           5660            5908  
     403           5710            5992  
     404           5723            6002  
     405           5726            5992  
     406           5774            6072  
     407           5766            6040  
     408           5783            6058  
     409           5788            6052  
     410           5825            6110  
     411           5843            6130  
     412           5866            6160  
     413           5870            6152  
     414           5880            6156  
     415           5892            6164  
     416           5932            6228  
     417           5932            6212  
     418           5948            6228  
     419           5974            6264  
     420           5985            6270  
     421           6029            6342  
     422           6018            6304  
     423           6049            6350  
     424           6045            6326  
     425           6079            6378  
     426           6100            6404  
     427           6105            6398  
     428           6129            6430  
     429           6128            6412  
     430           6165            6470  
     431           6151            6426  
     432           6178            6464  
     433           6223            6538  
     434           6227            6530  
     435           6223            6506  
     436           6261            6566  
     437           6284            6596  
     438           6286            6584  
     439           6320            6636  
     440           6344            6668  
     441           6352            6668  
     442           6325            6598  
     443           6378            6688  
     444           6385            6686  
     445           6407            6714  
     446           6430            6744  
     447           6456            6780  
     448           6457            6766  
     449           6488            6812  
     450           6493            6806  
     451           6524            6852  
     452           6522            6832  
     453           6564            6900  
     454           6576            6908  
     455           6590            6920  
     456           6609            6942  
     457           6624            6956  
     458           6615            6922  
     459           6664            7004  
     460           6653            6966  
     461           6689            7022  
     462           6686            7000  
     463           6721            7054  
     464           6740            7076  
     465           6743            7066  
     466           6779            7122  
     467           6770            7088  
     468           6783            7098  
     469           6816            7148  
     470           6839            7178  
     471           6852            7188  
     472           6858            7184  
     473           6852            7156  
     474           6907            7250  
     475           6933            7286  
     476           6948            7300  
     477           6955            7298  
     478           6953            7278  
     479           6981            7318  
     480           7022            7384  
     481           7022            7368  
     482           7038            7384  
     483           7051            7394  
     484           7061            7398  
     485           7069            7398  
     486           7112            7468  
     487           7123            7474  
     488           7149            7510  
     489           7158            7512  
     490           7198            7576  
     491           7184            7532  
     492           7212            7572  
     493           7222            7576  
     494           7237            7590  
     495           7246            7592  
     496           7266            7616  
     497           7285            7638  
     498           7288            7628  
     499           7337            7710  
     500           7372            7764  
     501           7353            7710  
     502           7391            7770  
     503           7407            7786  
     504           7408            7772  
     505           7431            7802  
     506           7424            7772  
     507           7473            7854  
     508           7469            7830  
     509           7490            7856  
     510           7507            7874  
     511           7540            7924  
     512           7555            7938  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
